Gene,Species,Chromosome,Type,Type_Start,Type_End
CHRNA6,Homo sapiens,8,OTX1,42772226,42772232
CHRNA6,Homo sapiens,8,PRRX1,42772226,42772232
CHRNA6,Homo sapiens,8,PRRX2,42772233,42772240
CHRNA6,Homo sapiens,8,OTX1,42772234,42772240
CHRNA6,Homo sapiens,8,PRRX1,42772234,42772240
CHRNA6,Homo sapiens,8,DPRX,42772234,42772243
CHRNA6,Homo sapiens,8,MZF1,42772248,42772256
CHRNA6,Homo sapiens,8,OTX1,42772264,42772270
CHRNA6,Homo sapiens,8,OTX1,42772276,42772282
CHRNA6,Homo sapiens,8,OTX2,42772276,42772283
CHRNA6,Homo sapiens,8,PRDM9,42772292,42772312
CHRNA6,Homo sapiens,8,OTX2,42772307,42772314
CHRNA6,Homo sapiens,8,OTX1,42772308,42772314
CHRNA6,Homo sapiens,8,Prdm5,42772324,42772335
CHRNA6,Homo sapiens,8,Prdm14,42772327,42772335
CHRNA6,Homo sapiens,8,OTX1,42772340,42772346
CHRNA6,Homo sapiens,8,PGR,42772345,42772354
CHRNA6,Homo sapiens,8,MZF1,42772353,42772361
CHRNA6,Homo sapiens,8,PRRX2,42772381,42772388
CHRNA6,Homo sapiens,8,OTX1,42772382,42772388
CHRNA6,Homo sapiens,8,PRRX1,42772382,42772388
CHRNA6,Homo sapiens,8,PRRX2,42772382,42772389
CHRNA6,Homo sapiens,8,DPRX,42772382,42772391
CHRNA6,Homo sapiens,8,OTX1,42772385,42772391
CHRNA6,Homo sapiens,8,OTX1,42772412,42772418
CHRNA6,Homo sapiens,8,OTX2,42772412,42772419
CHRNA6,Homo sapiens,8,PRRX2,42772422,42772429
CHRNA6,Homo sapiens,8,MAFA,42772431,42772444
CHRNA6,Homo sapiens,8,PRDM1,42772442,42772449
CHRNA6,Homo sapiens,8,GRHL2,42772504,42772512
CHRNA6,Homo sapiens,8,PRDM1,42772517,42772524
CHRNA6,Homo sapiens,8,OTX1,42772554,42772560
CHRNA6,Homo sapiens,8,OTX2,42772554,42772561
CHRNA6,Homo sapiens,8,OTX1,42772594,42772600
CHRNA6,Homo sapiens,8,OTX2,42772594,42772601
CHRNA6,Homo sapiens,8,PRRX2,42772599,42772606
CHRNA6,Homo sapiens,8,PRRX1,42772600,42772606
CHRNA6,Homo sapiens,8,PRRX2,42772604,42772611
CHRNA6,Homo sapiens,8,PRDM1,42772620,42772627
CHRNA6,Homo sapiens,8,OTX2,42772625,42772632
CHRNA6,Homo sapiens,8,OTX1,42772626,42772632
CHRNA6,Homo sapiens,8,PRDM9,42772642,42772662
CHRNA6,Homo sapiens,8,Lef1,42772662,42772670
CHRNA6,Homo sapiens,8,PRRX1,42772666,42772672
CHRNA6,Homo sapiens,8,Prdm5,42772679,42772690
CHRNA6,Homo sapiens,8,OTX1,42772680,42772686
CHRNA6,Homo sapiens,8,OTX2,42772680,42772687
CHRNA6,Homo sapiens,8,PGR,42772696,42772705
CHRNA6,Homo sapiens,8,PRRX1,42772725,42772731
CHRNA6,Homo sapiens,8,PRRX1,42772728,42772734
CHRNA6,Homo sapiens,8,PROP1,42772728,42772739
CHRNA6,Homo sapiens,8,PRRX1,42772729,42772735
CHRNA6,Homo sapiens,8,PRRX1,42772732,42772738
CHRNA6,Homo sapiens,8,PROP1,42772732,42772743
CHRNA6,Homo sapiens,8,PRRX1,42772733,42772739
CHRNA6,Homo sapiens,8,PRRX1,42772736,42772742
CHRNA6,Homo sapiens,8,PROP1,42772736,42772747
CHRNA6,Homo sapiens,8,PRRX1,42772737,42772743
CHRNA6,Homo sapiens,8,PRRX1,42772740,42772746
CHRNA6,Homo sapiens,8,PRRX1,42772741,42772747
CHRNA6,Homo sapiens,8,Prdm14,42772758,42772766
CHRNA6,Homo sapiens,8,DPRX,42772763,42772772
CHRNA6,Homo sapiens,8,OTX1,42772766,42772772
CHRNA6,Homo sapiens,8,PRRX1,42772766,42772772
CHRNA6,Homo sapiens,8,OTX2,42772794,42772801
CHRNA6,Homo sapiens,8,OTX1,42772795,42772801
CHRNA6,Homo sapiens,8,PRRX2,42772798,42772805
CHRNA6,Homo sapiens,8,OTX1,42772799,42772805
CHRNA6,Homo sapiens,8,PRRX1,42772799,42772805
CHRNA6,Homo sapiens,8,PRRX2,42772799,42772806
CHRNA6,Homo sapiens,8,PRDM1,42772813,42772820
CHRNA6,Homo sapiens,8,DPRX,42772835,42772844
CHRNA6,Homo sapiens,8,PRRX1,42772838,42772844
CHRNA6,Homo sapiens,8,PRRX1,42772844,42772850
CHRNA6,Homo sapiens,8,PRRX2,42772844,42772851
CHRNA6,Homo sapiens,8,GRHL2,42772869,42772877
CHRNA6,Homo sapiens,8,OTX1,42772886,42772892
CHRNA6,Homo sapiens,8,PRDM1,42772915,42772922
CHRNA6,Homo sapiens,8,PGR,42772918,42772927
CHRNA6,Homo sapiens,8,PGR,42772926,42772935
CHRNA6,Homo sapiens,8,OTX1,42772967,42772973
CHRNA6,Homo sapiens,8,PRDM9,42772973,42772993
CHRNA6,Homo sapiens,8,EGR1,42772979,42772989
CHRNA6,Homo sapiens,8,Prdm4,42772990,42773001
CHRNA6,Homo sapiens,8,MAFA,42773006,42773019
CHRNA6,Homo sapiens,8,OTX2,42773031,42773038
CHRNA6,Homo sapiens,8,OTX1,42773032,42773038
CHRNA6,Homo sapiens,8,OTX1,42773059,42773065
CHRNA6,Homo sapiens,8,DPRX,42773059,42773068
CHRNA6,Homo sapiens,8,PRRX2,42773061,42773068
CHRNA6,Homo sapiens,8,OTX1,42773062,42773068
CHRNA6,Homo sapiens,8,PRRX1,42773062,42773068
CHRNA6,Homo sapiens,8,PRRX2,42773062,42773069
CHRNA6,Homo sapiens,8,Prdm14,42773080,42773088
CHRNA6,Homo sapiens,8,GRHL1,42773083,42773093
CHRNA6,Homo sapiens,8,GRHL2,42773084,42773092
CHRNA6,Homo sapiens,8,PGR,42773085,42773094
CHRNA6,Homo sapiens,8,OTX2,42773087,42773094
CHRNA6,Homo sapiens,8,OTX1,42773088,42773094
CHRNA6,Homo sapiens,8,PGR,42773093,42773102
CHRNA6,Homo sapiens,8,Prdm14,42773112,42773120
CHRNA6,Homo sapiens,8,DPRX,42773130,42773139
CHRNA6,Homo sapiens,8,OTX1,42773133,42773139
CHRNA6,Homo sapiens,8,PRDM9,42773135,42773155
CHRNA6,Homo sapiens,8,EGR1,42773137,42773147
CHRNA6,Homo sapiens,8,EGR4,42773137,42773148
CHRNA6,Homo sapiens,8,OTX2,42773164,42773171
CHRNA6,Homo sapiens,8,OTX1,42773165,42773171
CHRNA6,Homo sapiens,8,Lef1,42773167,42773175
CHRNA6,Homo sapiens,8,DPRX,42773174,42773183
CHRNA6,Homo sapiens,8,Lef1,42773199,42773207
CHRNA6,Homo sapiens,8,PRRX1,42773203,42773209
CHRNA6,Homo sapiens,8,PRRX2,42773211,42773218
CHRNA6,Homo sapiens,8,OTX1,42773212,42773218
CHRNA6,Homo sapiens,8,PRRX1,42773212,42773218
CHRNA6,Homo sapiens,8,DPRX,42773212,42773221
CHRNA6,Homo sapiens,8,PRRX1,42773215,42773221
CHRNA6,Homo sapiens,8,MZF1,42773234,42773242
CHRNA6,Homo sapiens,8,PRRX2,42773247,42773254
CHRNA6,Homo sapiens,8,OTX1,42773248,42773254
CHRNA6,Homo sapiens,8,PRRX1,42773248,42773254
CHRNA6,Homo sapiens,8,OTX1,42773253,42773259
CHRNA6,Homo sapiens,8,OTX2,42773253,42773260
CHRNA6,Homo sapiens,8,OTX1,42773262,42773268
CHRNA6,Homo sapiens,8,DPRX,42773262,42773271
CHRNA6,Homo sapiens,8,PRRX1,42773279,42773285
CHRNA6,Homo sapiens,8,DPRX,42773285,42773294
CHRNA6,Homo sapiens,8,PRRX1,42773288,42773294
CHRNA6,Homo sapiens,8,Lef1,42773289,42773297
CHRNA6,Homo sapiens,8,PRRX1,42773308,42773314
CHRNA6,Homo sapiens,8,PRRX2,42773308,42773315
CHRNA6,Homo sapiens,8,Prdm4,42773349,42773360
CHRNA6,Homo sapiens,8,Prdm14,42773351,42773359
CHRNA6,Homo sapiens,8,PRDM1,42773383,42773390
CHRNA6,Homo sapiens,8,OTX1,42773385,42773391
CHRNA6,Homo sapiens,8,OTX2,42773385,42773392
CHRNA6,Homo sapiens,8,Prdm4,42773403,42773414
CHRNA6,Homo sapiens,8,OTX1,42773407,42773413
CHRNA6,Homo sapiens,8,PRRX1,42773415,42773421
CHRNA6,Homo sapiens,8,PGR,42773423,42773432
CHRNA6,Homo sapiens,8,PRDM1,42773449,42773456
CHRNA6,Homo sapiens,8,Lef1,42773464,42773472
CHRNA6,Homo sapiens,8,Prdm4,42773464,42773475
CHRNA6,Homo sapiens,8,GRHL1,42773469,42773479
CHRNA6,Homo sapiens,8,OTX2,42773474,42773481
CHRNA6,Homo sapiens,8,OTX1,42773475,42773481
CHRNA6,Homo sapiens,8,DPRX,42773475,42773484
CHRNA6,Homo sapiens,8,PRRX1,42773478,42773484
CHRNA6,Homo sapiens,8,PRRX1,42773479,42773485
CHRNA6,Homo sapiens,8,PRRX1,42773511,42773517
CHRNA6,Homo sapiens,8,OTX1,42773514,42773520
CHRNA6,Homo sapiens,8,PRRX1,42773514,42773520
CHRNA6,Homo sapiens,8,PRRX2,42773514,42773521
CHRNA6,Homo sapiens,8,PROP1,42773514,42773525
CHRNA6,Homo sapiens,8,PRRX1,42773519,42773525
CHRNA6,Homo sapiens,8,DPRX,42773519,42773528
CHRNA6,Homo sapiens,8,OTX1,42773522,42773528
CHRNA6,Homo sapiens,8,OTX2,42773522,42773529
CHRNA6,Homo sapiens,8,PRRX2,42773553,42773560
CHRNA6,Homo sapiens,8,PRRX1,42773554,42773560
CHRNA6,Homo sapiens,8,PRDM1,42773561,42773568
CHRNA6,Homo sapiens,8,MZF1,42773576,42773584
CHRNA6,Homo sapiens,8,PRRX1,42773622,42773628
CHRNA6,Homo sapiens,8,IRF8,42773633,42773646
CHRNA6,Homo sapiens,8,PRRX1,42773636,42773642
CHRNA6,Homo sapiens,8,PRRX1,42773655,42773661
CHRNA6,Homo sapiens,8,PROP1,42773659,42773670
CHRNA6,Homo sapiens,8,PRRX2,42773663,42773670
CHRNA6,Homo sapiens,8,OTX1,42773664,42773670
CHRNA6,Homo sapiens,8,PRRX1,42773664,42773670
CHRNA6,Homo sapiens,8,PRRX1,42773668,42773674
CHRNA6,Homo sapiens,8,DPRX,42773672,42773681
CHRNA6,Homo sapiens,8,PRRX2,42773674,42773681
CHRNA6,Homo sapiens,8,OTX1,42773675,42773681
CHRNA6,Homo sapiens,8,PRRX1,42773675,42773681
CHRNA6,Homo sapiens,8,PRRX2,42773675,42773682
CHRNA6,Homo sapiens,8,OTX1,42773681,42773687
CHRNA6,Homo sapiens,8,OTX2,42773681,42773688
CHRNA6,Homo sapiens,8,PRRX1,42773696,42773702
CHRNA6,Homo sapiens,8,PRRX1,42773700,42773706
CHRNA6,Homo sapiens,8,PRRX1,42773704,42773710
CHRNA6,Homo sapiens,8,PRRX2,42773710,42773717
CHRNA6,Homo sapiens,8,PRRX1,42773711,42773717
CHRNA6,Homo sapiens,8,PRRX2,42773711,42773718
CHRNA6,Homo sapiens,8,OTX1,42773717,42773723
CHRNA6,Homo sapiens,8,OTX1,42773724,42773730
CHRNA6,Homo sapiens,8,PRRX1,42773729,42773735
CHRNA6,Homo sapiens,8,MZF1,42773742,42773750
CHRNA6,Homo sapiens,8,Prdm15,42773746,42773757
CHRNA6,Homo sapiens,8,Prdm5,42773753,42773764
CHRNA6,Homo sapiens,8,PRRX1,42773764,42773770
CHRNA6,Homo sapiens,8,OTX2,42773784,42773791
CHRNA6,Homo sapiens,8,OTX1,42773785,42773791
CHRNA6,Homo sapiens,8,Prdm15,42773789,42773800
CHRNA6,Homo sapiens,8,PRDM1,42773813,42773820
CHRNA6,Homo sapiens,8,PGR,42773823,42773832
CHRNA6,Homo sapiens,8,PRRX1,42773853,42773859
CHRNA6,Homo sapiens,8,PRRX2,42773855,42773862
CHRNA6,Homo sapiens,8,PRRX1,42773856,42773862
CHRNA6,Homo sapiens,8,PRRX2,42773856,42773863
CHRNA6,Homo sapiens,8,PRDM1,42773865,42773872
CHRNA6,Homo sapiens,8,PGR,42773877,42773886
CHRNA6,Homo sapiens,8,PRRX1,42773890,42773896
CHRNA6,Homo sapiens,8,MZF1,42773891,42773899
CHRNA6,Homo sapiens,8,Prdm14,42773902,42773910
CHRNA6,Homo sapiens,8,OTX1,42773925,42773931
CHRNA6,Homo sapiens,8,PRRX1,42773925,42773931
CHRNA6,Homo sapiens,8,OTX2,42773925,42773932
CHRNA6,Homo sapiens,8,OTX1,42773957,42773963
CHRNA6,Homo sapiens,8,PRDM1,42773989,42773996
CHRNA6,Homo sapiens,8,OTX1,42774002,42774008
CHRNA6,Homo sapiens,8,Lef1,42774004,42774012
CHRNA6,Homo sapiens,8,Lef1,42774015,42774023
CHRNA6,Homo sapiens,8,DPRX,42774020,42774029
CHRNA6,Homo sapiens,8,PRRX1,42774023,42774029
CHRNA6,Homo sapiens,8,Prdm14,42774054,42774062
CHRNA6,Homo sapiens,8,Lef1,42774065,42774073
CHRNA6,Homo sapiens,8,PRDM1,42774077,42774084
CHRNA6,Homo sapiens,8,DPRX,42774088,42774097
CHRNA6,Homo sapiens,8,OTX1,42774091,42774097
CHRNA6,Homo sapiens,8,OTX2,42774091,42774098
CHRNA6,Homo sapiens,8,OTX1,42774109,42774115
CHRNA6,Homo sapiens,8,OTX2,42774109,42774116
CHRNA6,Homo sapiens,8,PRRX1,42774116,42774122
CHRNA6,Homo sapiens,8,PRDM1,42774144,42774151
CHRNA6,Homo sapiens,8,GRHL2,42774148,42774156
CHRNA6,Homo sapiens,8,OTX1,42774170,42774176
CHRNA6,Homo sapiens,8,DPRX,42774170,42774179
CHRNA6,Homo sapiens,8,PRRX2,42774187,42774194
CHRNA6,Homo sapiens,8,PRRX1,42774188,42774194
CHRNA6,Homo sapiens,8,PGR,42774204,42774213
CHRNA6,Homo sapiens,8,PRDM1,42774228,42774235
CHRNA6,Homo sapiens,8,OTX1,42774239,42774245
CHRNA6,Homo sapiens,8,PRRX2,42774241,42774248
CHRNA6,Homo sapiens,8,PRRX1,42774242,42774248
CHRNA6,Homo sapiens,8,PRRX2,42774242,42774249
CHRNA6,Homo sapiens,8,OTX1,42774246,42774252
CHRNA6,Homo sapiens,8,PRRX1,42774246,42774252
CHRNA6,Homo sapiens,8,DPRX,42774270,42774279
CHRNA6,Homo sapiens,8,PGR,42774270,42774279
CHRNA6,Homo sapiens,8,OTX1,42774273,42774279
CHRNA6,Homo sapiens,8,PRRX1,42774273,42774279
CHRNA6,Homo sapiens,8,PRDM1,42774279,42774286
CHRNA6,Homo sapiens,8,PRDM9,42774287,42774307
CHRNA6,Homo sapiens,8,MZF1,42774296,42774304
CHRNA6,Homo sapiens,8,OTX1,42774309,42774315
CHRNA6,Homo sapiens,8,PRRX2,42774360,42774367
CHRNA6,Homo sapiens,8,PRRX1,42774361,42774367
CHRNA6,Homo sapiens,8,EGR1,42774366,42774376
CHRNA6,Homo sapiens,8,EGR2,42774366,42774377
CHRNA6,Homo sapiens,8,PGR,42774411,42774420
CHRNA6,Homo sapiens,8,Prdm4,42774414,42774425
CHRNA6,Homo sapiens,8,OTX1,42774423,42774429
CHRNA6,Homo sapiens,8,Prdm5,42774427,42774438
CHRNA6,Homo sapiens,8,EGR2,42774450,42774461
CHRNA6,Homo sapiens,8,EGR3,42774450,42774461
CHRNA6,Homo sapiens,8,EGR4,42774450,42774461
CHRNA6,Homo sapiens,8,Prdm14,42774477,42774485
CHRNA6,Homo sapiens,8,Lef1,42774483,42774491
CHRNA6,Homo sapiens,8,PRRX1,42774501,42774507
CHRNA6,Homo sapiens,8,PRRX1,42774504,42774510
CHRNA6,Homo sapiens,8,OTX1,42774514,42774520
CHRNA6,Homo sapiens,8,PRRX1,42774514,42774520
CHRNA6,Homo sapiens,8,DPRX,42774514,42774523
CHRNA6,Homo sapiens,8,PRRX1,42774517,42774523
CHRNA6,Homo sapiens,8,Prdm15,42774526,42774537
CHRNA6,Homo sapiens,8,PRDM1,42774532,42774539
CHRNA6,Homo sapiens,8,Lef1,42774552,42774560
CHRNA6,Homo sapiens,8,PRDM1,42774553,42774560
CHRNA6,Homo sapiens,8,PRRX1,42774579,42774585
CHRNA6,Homo sapiens,8,OTX1,42774585,42774591
CHRNA6,Homo sapiens,8,OTX1,42774590,42774596
CHRNA6,Homo sapiens,8,Prdm4,42774591,42774602
CHRNA6,Homo sapiens,8,PRRX1,42774599,42774605
CHRNA6,Homo sapiens,8,PROP1,42774599,42774610
CHRNA6,Homo sapiens,8,PRRX1,42774603,42774609
CHRNA6,Homo sapiens,8,PROP1,42774603,42774614
CHRNA6,Homo sapiens,8,PRRX1,42774608,42774614
CHRNA6,Homo sapiens,8,PRRX1,42774614,42774620
CHRNA6,Homo sapiens,8,PRRX1,42774633,42774639
CHRNA6,Homo sapiens,8,PRRX1,42774636,42774642
CHRNA6,Homo sapiens,8,PRRX1,42774642,42774648
CHRNA6,Homo sapiens,8,PROP1,42774642,42774653
CHRNA6,Homo sapiens,8,PRRX1,42774647,42774653
CHRNA6,Homo sapiens,8,Lef1,42774675,42774683
CHRNA6,Homo sapiens,8,PRRX1,42774679,42774685
CHRNA6,Homo sapiens,8,PRRX1,42774685,42774691
CHRNA6,Homo sapiens,8,PRRX1,42774686,42774692
CHRNA6,Homo sapiens,8,PRRX1,42774692,42774698
CHRNA6,Homo sapiens,8,PRRX2,42774736,42774743
CHRNA6,Homo sapiens,8,OTX1,42774737,42774743
CHRNA6,Homo sapiens,8,PRRX1,42774737,42774743
CHRNA6,Homo sapiens,8,GRHL2,42774748,42774756
CHRNA6,Homo sapiens,8,PRDM1,42774780,42774787
CHRNA6,Homo sapiens,8,OTX1,42774795,42774801
CHRNA6,Homo sapiens,8,Lef1,42774814,42774822
CHRNA6,Homo sapiens,8,PROX1,42774821,42774833
CHRNA6,Homo sapiens,8,PRDM1,42774829,42774836
CHRNA6,Homo sapiens,8,EGR1,42774838,42774848
CHRNA6,Homo sapiens,8,EGR2,42774838,42774849
CHRNA6,Homo sapiens,8,OTX1,42774870,42774876
CHRNA6,Homo sapiens,8,PRDM9,42774876,42774896
CHRNA6,Homo sapiens,8,MAFA,42774877,42774890
CHRNA6,Homo sapiens,8,Prdm4,42774893,42774904
CHRNA6,Homo sapiens,8,PRRX1,42774903,42774909
CHRNA6,Homo sapiens,8,OTX2,42774934,42774941
CHRNA6,Homo sapiens,8,OTX1,42774935,42774941
CHRNA6,Homo sapiens,8,DPRX,42774962,42774971
CHRNA6,Homo sapiens,8,PRRX2,42774964,42774971
CHRNA6,Homo sapiens,8,OTX1,42774965,42774971
CHRNA6,Homo sapiens,8,PRRX1,42774965,42774971
CHRNA6,Homo sapiens,8,PRRX2,42774965,42774972
CHRNA6,Homo sapiens,8,Prdm14,42774983,42774991
CHRNA6,Homo sapiens,8,PGR,42774996,42775005
CHRNA6,Homo sapiens,8,EGR1,42775031,42775041
CHRNA6,Homo sapiens,8,OTX2,42775045,42775052
CHRNA6,Homo sapiens,8,OTX1,42775046,42775052
CHRNA6,Homo sapiens,8,OTX1,42775073,42775079
CHRNA6,Homo sapiens,8,OTX1,42775076,42775082
CHRNA6,Homo sapiens,8,OTX1,42775079,42775085
CHRNA6,Homo sapiens,8,OTX1,42775087,42775093
CHRNA6,Homo sapiens,8,PRRX1,42775092,42775098
CHRNA6,Homo sapiens,8,PGR,42775118,42775127
CHRNA6,Homo sapiens,8,Prdm14,42775129,42775137
CHRNA6,Homo sapiens,8,PRDM1,42775210,42775217
CHRNA6,Homo sapiens,8,PRDM1,42775227,42775234
CHRNA6,Homo sapiens,8,PRDM9,42775227,42775247
CHRNA6,Homo sapiens,8,PRDM1,42775239,42775246
CHRNA6,Homo sapiens,8,OTX1,42775243,42775249
CHRNA6,Homo sapiens,8,GRHL1,42775254,42775264
CHRNA6,Homo sapiens,8,GRHL2,42775255,42775263
CHRNA6,Homo sapiens,8,DPRX,42775278,42775287
CHRNA6,Homo sapiens,8,OTX1,42775281,42775287
CHRNA6,Homo sapiens,8,PRRX1,42775281,42775287
CHRNA6,Homo sapiens,8,OTX2,42775281,42775288
CHRNA6,Homo sapiens,8,OTX1,42775288,42775294
CHRNA6,Homo sapiens,8,DPRX,42775288,42775297
CHRNA6,Homo sapiens,8,OTX1,42775291,42775297
CHRNA6,Homo sapiens,8,PRRX1,42775291,42775297
CHRNA6,Homo sapiens,8,OTX2,42775291,42775298
CHRNA6,Homo sapiens,8,DPRX,42775293,42775302
CHRNA6,Homo sapiens,8,PRRX2,42775310,42775317
CHRNA6,Homo sapiens,8,PRRX1,42775311,42775317
CHRNA6,Homo sapiens,8,PRRX2,42775311,42775318
CHRNA6,Homo sapiens,8,PROP1,42775311,42775322
CHRNA6,Homo sapiens,8,PRRX2,42775315,42775322
CHRNA6,Homo sapiens,8,OTX1,42775316,42775322
CHRNA6,Homo sapiens,8,PRRX1,42775316,42775322
CHRNA6,Homo sapiens,8,PRDM1,42775336,42775343
CHRNA6,Homo sapiens,8,Lef1,42775357,42775365
CHRNA6,Homo sapiens,8,OTX2,42775370,42775377
CHRNA6,Homo sapiens,8,OTX1,42775371,42775377
CHRNA6,Homo sapiens,8,PGR,42775385,42775394
CHRNA6,Homo sapiens,8,PGR,42775420,42775429
CHRNA6,Homo sapiens,8,PRRX2,42775449,42775456
CHRNA6,Homo sapiens,8,PRRX1,42775450,42775456
CHRNA6,Homo sapiens,8,PRRX2,42775450,42775457
CHRNA6,Homo sapiens,8,PGR,42775455,42775464
CHRNA6,Homo sapiens,8,PRRX1,42775463,42775469
CHRNA6,Homo sapiens,8,OTX1,42775501,42775507
CHRNA6,Homo sapiens,8,PRRX1,42775501,42775507
CHRNA6,Homo sapiens,8,OTX1,42775505,42775511
CHRNA6,Homo sapiens,8,PRRX1,42775505,42775511
CHRNA6,Homo sapiens,8,PRRX2,42775505,42775512
CHRNA6,Homo sapiens,8,PGR,42775525,42775534
CHRNA6,Homo sapiens,8,PGR,42775528,42775537
CHRNA6,Homo sapiens,8,Lef1,42775530,42775538
CHRNA6,Homo sapiens,8,PRRX1,42775543,42775549
CHRNA6,Homo sapiens,8,PRRX2,42775543,42775550
CHRNA6,Homo sapiens,8,GRHL2,42775547,42775555
CHRNA6,Homo sapiens,8,PGR,42775548,42775557
CHRNA6,Homo sapiens,8,OTX1,42775551,42775557
CHRNA6,Homo sapiens,8,MZF1,42775566,42775574
CHRNA6,Homo sapiens,8,Prdm4,42775574,42775585
CHRNA6,Homo sapiens,8,PRRX1,42775585,42775591
CHRNA6,Homo sapiens,8,GRHL1,42775585,42775595
CHRNA6,Homo sapiens,8,GRHL2,42775586,42775594
CHRNA6,Homo sapiens,8,PRRX2,42775601,42775608
CHRNA6,Homo sapiens,8,OTX1,42775602,42775608
CHRNA6,Homo sapiens,8,PRRX1,42775602,42775608
CHRNA6,Homo sapiens,8,DPRX,42775602,42775611
CHRNA6,Homo sapiens,8,PRRX2,42775610,42775617
CHRNA6,Homo sapiens,8,PRRX1,42775611,42775617
CHRNA6,Homo sapiens,8,PRRX1,42775622,42775628
CHRNA6,Homo sapiens,8,Lef1,42775623,42775631
CHRNA6,Homo sapiens,8,MZF1,42775636,42775644
CHRNA6,Homo sapiens,8,PGR,42775645,42775654
CHRNA6,Homo sapiens,8,OTX1,42775646,42775652
CHRNA6,Homo sapiens,8,PRRX2,42775668,42775675
CHRNA6,Homo sapiens,8,OTX2,42775668,42775675
CHRNA6,Homo sapiens,8,OTX1,42775669,42775675
CHRNA6,Homo sapiens,8,PRRX1,42775669,42775675
CHRNA6,Homo sapiens,8,PRRX2,42775669,42775676
CHRNA6,Homo sapiens,8,DPRX,42775669,42775678
CHRNA6,Homo sapiens,8,PRRX1,42775684,42775690
CHRNA6,Homo sapiens,8,OTX1,42775690,42775696
CHRNA6,Homo sapiens,8,PRRX1,42775690,42775696
CHRNA6,Homo sapiens,8,PRRX1,42775702,42775708
CHRNA6,Homo sapiens,8,Lef1,42775704,42775712
CHRNA6,Homo sapiens,8,EGR1,42775711,42775721
CHRNA6,Homo sapiens,8,PRRX1,42775723,42775729
CHRNA6,Homo sapiens,8,PROP1,42775723,42775734
CHRNA6,Homo sapiens,8,PRRX1,42775724,42775730
CHRNA6,Homo sapiens,8,PRRX1,42775727,42775733
CHRNA6,Homo sapiens,8,PRRX1,42775728,42775734
CHRNA6,Homo sapiens,8,PRRX1,42775731,42775737
CHRNA6,Homo sapiens,8,PROP1,42775731,42775742
CHRNA6,Homo sapiens,8,PRRX1,42775739,42775745
CHRNA6,Homo sapiens,8,PRRX1,42775740,42775746
CHRNA6,Homo sapiens,8,PRRX1,42775743,42775749
CHRNA6,Homo sapiens,8,Prdm4,42775827,42775838
CHRNA6,Homo sapiens,8,OTX1,42775837,42775843
CHRNA6,Homo sapiens,8,MAFA,42775843,42775856
CHRNA6,Homo sapiens,8,PRRX2,42775858,42775865
CHRNA6,Homo sapiens,8,OTX2,42775868,42775875
CHRNA6,Homo sapiens,8,OTX1,42775869,42775875
CHRNA6,Homo sapiens,8,PRRX2,42775898,42775905
CHRNA6,Homo sapiens,8,PRRX1,42775899,42775905
CHRNA6,Homo sapiens,8,MZF1,42775922,42775930
CHRNA6,Homo sapiens,8,PRDM1,42775926,42775933
CHRNA6,Homo sapiens,8,DPRX,42775968,42775977
CHRNA6,Homo sapiens,8,OTX1,42775971,42775977
CHRNA6,Homo sapiens,8,OTX2,42776002,42776009
CHRNA6,Homo sapiens,8,OTX1,42776003,42776009
CHRNA6,Homo sapiens,8,OTX1,42776015,42776021
CHRNA6,Homo sapiens,8,PRRX1,42776040,42776046
CHRNA6,Homo sapiens,8,Prdm4,42776056,42776067
CHRNA6,Homo sapiens,8,Prdm14,42776058,42776066
CHRNA6,Homo sapiens,8,PGR,42776063,42776072
CHRNA6,Homo sapiens,8,OTX2,42776103,42776110
CHRNA6,Homo sapiens,8,OTX1,42776104,42776110
CHRNA6,Homo sapiens,8,PRRX1,42776104,42776110
CHRNA6,Homo sapiens,8,DPRX,42776104,42776113
CHRNA6,Homo sapiens,8,OTX1,42776144,42776150
CHRNA6,Homo sapiens,8,OTX2,42776144,42776151
CHRNA6,Homo sapiens,8,MZF1,42776145,42776153
CHRNA6,Homo sapiens,8,PRDM1,42776149,42776156
CHRNA6,Homo sapiens,8,PRRX2,42776165,42776172
CHRNA6,Homo sapiens,8,OTX1,42776188,42776194
CHRNA6,Homo sapiens,8,OTX2,42776202,42776209
CHRNA6,Homo sapiens,8,OTX1,42776203,42776209
CHRNA6,Homo sapiens,8,DPRX,42776203,42776212
CHRNA6,Homo sapiens,8,OTX1,42776206,42776212
CHRNA6,Homo sapiens,8,PRRX1,42776206,42776212
CHRNA6,Homo sapiens,8,PRRX2,42776206,42776213
CHRNA6,Homo sapiens,8,PROP1,42776206,42776217
CHRNA6,Homo sapiens,8,PGR,42776216,42776225
CHRNA6,Homo sapiens,8,Prdm4,42776222,42776233
CHRNA6,Homo sapiens,8,Prdm14,42776224,42776232
CHRNA6,Homo sapiens,8,PGR,42776235,42776244
CHRNA6,Homo sapiens,8,OTX1,42776278,42776284
CHRNA6,Homo sapiens,8,OTX2,42776278,42776285
CHRNA6,Homo sapiens,8,OTX2,42776309,42776316
CHRNA6,Homo sapiens,8,OTX1,42776310,42776316
CHRNA6,Homo sapiens,8,PRRX1,42776310,42776316
CHRNA6,Homo sapiens,8,OTX1,42776354,42776360
CHRNA6,Homo sapiens,8,DPRX,42776354,42776363
CHRNA6,Homo sapiens,8,Prdm4,42776358,42776369
CHRNA6,Homo sapiens,8,OTX1,42776359,42776365
