Gene,Species,Chromosome,Enh_Prom,Type_Start,Type_End
CHRNA6,Mus musculus,8,Enh,27036376,27038273
CHRNA6,Mus musculus,8,Prom,27040309,27044163
CHRNA6,Mus musculus,8,Prom,27084753,27091448
CHRNA6,Mus musculus,8,Prom,27105753,27107957
CHRNA6,Mus musculus,8,Prom,27127404,27129278
CHRNA6,Mus musculus,8,Prom,27173291,27175301
CHRNA6,Mus musculus,8,Enh,27230080,27230945
CHRNA6,Mus musculus,8,Enh,27239684,27241943
CHRNA6,Mus musculus,8,Prom,27248589,27251358
CHRNA6,Mus musculus,8,Prom,27258667,27262720
ALDH1A3,Mus musculus,19,Enh,20449621,20450643
ALDH1A3,Mus musculus,19,Enh,20450870,20452312
ALDH1A3,Mus musculus,19,Enh,20467002,20469127
ALDH1A3,Mus musculus,19,Enh,20483428,20484805
ALDH1A3,Mus musculus,19,Enh,20514592,20517421
ALDH1A3,Mus musculus,19,Enh,20528250,20532012
ALDH1A3,Mus musculus,19,Enh,20539671,20540985
ALDH1A3,Mus musculus,19,Enh,20544557,20546041
ALDH1A3,Mus musculus,19,Enh,20550841,20555140
ALDH1A3,Mus musculus,19,Enh,20555512,20556350
ALDH1A3,Mus musculus,19,Enh,20556304,20558439
ALDH1A3,Mus musculus,19,Prom,20599927,20607760
ALDH1A3,Mus musculus,19,Enh,20613722,20615263
ALDH1A3,Mus musculus,19,Enh,20628036,20632810
ALDH1A3,Mus musculus,19,Enh,20633020,20635137
ALDH1A3,Mus musculus,19,Enh,20652671,20655202
ALDH1A3,Mus musculus,19,Prom,20724263,20728056
ALDH1A3,Mus musculus,19,Enh,21028620,21030640
ALDH1A3,Mus musculus,19,Enh,21035845,21039023
ALDH1A3,Mus musculus,19,Enh,21050948,21053230
ALDH1A3,Mus musculus,19,Prom,21104709,21108802
ALDH1A3,Mus musculus,19,Enh,21126753,21128328
ALDH1A3,Mus musculus,19,Enh,21158469,21161513
ALDH1A3,Mus musculus,19,Prom,21270855,21275709
ALDH1A3,Mus musculus,19,Enh,21328933,21331605
DRD4,Macaca mulatta,14,Prom,16193,20664
DRD4,Macaca mulatta,14,Prom,45701,48405
DRD4,Macaca mulatta,14,Enh,73222,80128
DRD4,Macaca mulatta,14,Prom,88560,93928
DRD4,Macaca mulatta,14,Enh,94870,96191
DRD4,Macaca mulatta,14,Enh,97215,98897
DRD4,Macaca mulatta,14,Enh,99324,100227
DRD4,Macaca mulatta,14,Enh,113689,114708
DRD4,Macaca mulatta,14,Prom,118441,120489
DRD4,Macaca mulatta,14,Prom,118808,122993
DRD4,Macaca mulatta,14,Prom,127886,132721
DRD4,Macaca mulatta,14,Prom,134548,137549
DRD4,Macaca mulatta,14,Enh,147460,149159
DRD4,Macaca mulatta,14,Enh,156780,157794
DRD4,Macaca mulatta,14,Enh,214909,216590
DRD4,Macaca mulatta,14,Enh,220197,221960
DRD4,Macaca mulatta,14,Enh,253397,254915
DRD4,Macaca mulatta,14,Prom,257505,259581
DRD4,Macaca mulatta,14,Enh,309304,310275
DRD4,Macaca mulatta,14,Enh,310969,312025
DRD4,Macaca mulatta,14,Prom,313019,315879
DRD4,Macaca mulatta,14,Enh,325405,327971
DRD4,Macaca mulatta,14,Enh,330774,334063
DRD4,Macaca mulatta,14,Prom,338320,341855
DRD4,Macaca mulatta,14,Prom,339975,341855
DRD4,Macaca mulatta,14,Prom,342693,344205
DRD4,Macaca mulatta,14,Prom,364169,365462
DRD4,Macaca mulatta,14,Enh,372358,375017
DRD4,Macaca mulatta,14,Prom,380257,383856
DRD4,Macaca mulatta,14,Enh,385909,388070
DRD4,Macaca mulatta,14,Enh,418735,420623
DRD4,Macaca mulatta,14,Enh,421005,422077
DRD4,Macaca mulatta,14,Prom,422812,425026
DRD4,Macaca mulatta,14,Enh,433479,434832
DRD4,Macaca mulatta,14,Enh,467841,472742
DRD4,Macaca mulatta,14,Enh,487637,490859
DRD4,Macaca mulatta,14,Prom,505899,509410
DRD4,Macaca mulatta,14,Prom,506745,509482
DRD4,Macaca mulatta,14,Prom,515771,522446
DRD4,Macaca mulatta,14,Enh,522544,523936
DRD4,Macaca mulatta,14,Prom,584491,586434
DRD4,Macaca mulatta,14,Prom,599776,603335
DRD4,Macaca mulatta,14,Prom,603473,604931
DRD4,Macaca mulatta,14,Prom,610882,612351
DRD4,Macaca mulatta,14,Prom,616615,619209
DRD4,Macaca mulatta,14,Enh,626458,627427
DRD4,Macaca mulatta,14,Prom,629624,633749
DRD4,Macaca mulatta,14,Enh,634934,641642
DRD4,Macaca mulatta,14,Prom,643394,645436
DRD4,Macaca mulatta,14,Prom,652219,655147
DRD4,Macaca mulatta,14,Enh,655369,657755
DRD4,Macaca mulatta,14,Prom,722504,725185
DRD4,Macaca mulatta,14,Enh,726678,728715
DRD4,Macaca mulatta,14,Prom,737746,740743
DRD4,Macaca mulatta,14,Enh,740853,742283
DRD4,Macaca mulatta,14,Enh,755734,758617
DRD4,Macaca mulatta,14,Enh,768691,771266
DRD4,Macaca mulatta,14,Enh,772528,773895
DRD4,Macaca mulatta,14,Prom,1089864,1102525
DRD4,Macaca mulatta,14,Prom,1102734,1110621
DRD4,Macaca mulatta,14,Enh,1255544,1257749
DRD4,Macaca mulatta,14,Prom,1335406,1337852
DRD4,Macaca mulatta,14,Enh,1362589,1364816
DRD4,Macaca mulatta,14,Enh,1447641,1455313
DRD4,Macaca mulatta,14,Prom,1455981,1467713
DRD4,Macaca mulatta,14,Prom,1477146,1491941
DRD4,Macaca mulatta,14,Enh,1492350,1502969
DRD4,Macaca mulatta,14,Enh,1656019,1658011
DRD4,Macaca mulatta,14,Prom,1658390,1660680
DRD4,Macaca mulatta,14,Prom,1660925,1664408
DRD4,Macaca mulatta,14,Prom,1666978,1677354
DRD4,Macaca mulatta,14,Enh,1690629,1691911
CHRNA6,Macaca mulatta,8,Enh,42411358,42413612
CHRNA6,Macaca mulatta,8,Enh,42509947,42512152
CHRNA6,Macaca mulatta,8,Prom,42622898,42625239
CHRNA6,Macaca mulatta,8,Prom,42623519,42626427
CHRNA6,Macaca mulatta,8,Enh,42718109,42720670
CHRNA6,Macaca mulatta,8,Prom,42730249,42732528
CHRNA6,Macaca mulatta,8,Prom,42853531,42855604
CHRNA6,Macaca mulatta,8,Prom,42918073,42919940
CHRNA6,Macaca mulatta,8,Enh,42952290,42953474
CHRNA6,Macaca mulatta,8,Prom,42982364,42984684
CHRNA6,Macaca mulatta,8,Enh,43017400,43018792
CHRNA6,Macaca mulatta,8,Enh,43044893,43046600
CHRNA6,Macaca mulatta,8,Enh,43058770,43061376
CHRNA6,Macaca mulatta,8,Enh,43062555,43066465
CHRNA6,Macaca mulatta,8,Enh,43088752,43093557
CHRNA6,Macaca mulatta,8,Enh,43093753,43095367
CHRNA6,Macaca mulatta,8,Enh,43120544,43122643
CHRNA6,Macaca mulatta,8,Prom,43132562,43138153
CHRNA6,Macaca mulatta,8,Prom,43443670,43446287
CHRNA6,Macaca mulatta,8,Enh,43494642,43496798
CHRNA6,Macaca mulatta,8,Prom,43499738,43502813
CHRNA6,Macaca mulatta,8,Enh,43532896,43533870
CHRNA6,Macaca mulatta,8,Enh,43544541,43546650
CHRNA6,Macaca mulatta,8,Prom,43660088,43663203
CHRNA6,Macaca mulatta,8,Prom,43702157,43704239
ALDH1A3,Macaca mulatta,7,Prom,79280311,79291148
ALDH1A3,Macaca mulatta,7,Enh,79300317,79301711
ALDH1A3,Macaca mulatta,7,Enh,79371036,79373050
ALDH1A3,Macaca mulatta,7,Enh,79411331,79412982
ALDH1A3,Macaca mulatta,7,Enh,79478767,79482080
ALDH1A3,Macaca mulatta,7,Prom,79594912,79598988
ALDH1A3,Macaca mulatta,7,Enh,79599224,79600201
ALDH1A3,Macaca mulatta,7,Enh,79649518,79651499
ALDH1A3,Macaca mulatta,7,Enh,79652831,79656460
ALDH1A3,Macaca mulatta,7,Enh,79742277,79744730
ALDH1A3,Macaca mulatta,7,Enh,79760710,79763235
ALDH1A3,Macaca mulatta,7,Prom,79770958,79774431
ALDH1A3,Macaca mulatta,7,Enh,79774504,79775896
ALDH1A3,Macaca mulatta,7,Enh,80062224,80063463
ALDH1A3,Macaca mulatta,7,Enh,80191117,80193195
ALDH1A3,Macaca mulatta,7,Prom,80492574,80494054
ALDH1A3,Macaca mulatta,7,Enh,80654047,80655264
ALDH1A3,Macaca mulatta,7,Enh,80709407,80710952
ALDH1A3,Macaca mulatta,7,Prom,80724568,80727105
ALDH1A3,Macaca mulatta,7,Enh,80751689,80753739
ALDH1A3,Macaca mulatta,7,Enh,80765507,80767878
ALDH1A3,Macaca mulatta,7,Enh,80889631,80892319
ALDH1A3,Macaca mulatta,7,Enh,80981700,80982734
ALDH1A3,Macaca mulatta,7,Prom,81006986,81008882
ALDH1A3,Macaca mulatta,7,Prom,81046195,81047837
